U set;U ctul;I set;I ctul;P set;P ctul;R set;R ctul;R mode;Output/Input;Deice mode;Error;Time
40;4.99;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:47:21.699
40;4.99;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:47:26.699
40;4.99;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:47:31.698
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:47:36.699
40;5;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:47:41.699
40;5.04;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:47:46.699
40;5;0.5;0.514;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:47:51.698
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:47:56.698
40;5.02;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:48:01.698
40;5.07;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 06:48:06.698
40;5;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:48:11.698
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:48:16.698
40;5.06;0.5;0.512;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 06:48:21.698
40;5.06;0.5;0.509;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:48:26.698
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:48:31.698
40;5.07;0.5;0.51;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 06:48:36.698
40;5.04;0.5;0.512;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:48:41.698
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:48:46.698
40;5.03;0.5;0.508;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:48:51.697
40;4.99;0.5;0.516;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:48:56.698
40;4.99;0.5;0.508;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 06:49:01.697
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 06:49:06.698
40;5.03;0.5;0.514;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:49:11.697
40;5;0.5;0.515;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:49:16.697
40;4.96;0.5;0.509;320.00W;2.52W;N/;N/;N/;On;CC;None;28/04/2024 06:49:21.697
40;4.99;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:49:26.697
40;5.02;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:49:31.697
40;5.01;0.5;0.517;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 06:49:36.697
40;5.02;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:49:41.697
40;5;0.5;0.514;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:49:46.697
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:49:51.697
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:49:56.697
40;5;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:50:01.697
40;4.97;0.5;0.511;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 06:50:06.697
40;5;0.5;0.514;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:50:11.697
40;5;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:50:16.697
40;5;0.5;0.514;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:50:21.697
40;5.05;0.5;0.514;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 06:50:26.697
40;5.06;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 06:50:31.696
40;5.05;0.5;0.509;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:50:36.696
40;5.03;0.5;0.513;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:50:41.696
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:50:46.696
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:50:51.696
40;4.98;0.5;0.509;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 06:50:56.696
40;5.02;0.5;0.516;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 06:51:01.696
40;5.02;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:51:06.696
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:51:11.696
40;5.02;0.5;0.512;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:51:16.696
40;5.04;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:51:21.696
40;5.04;0.5;0.505;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:51:26.696
40;5.04;0.5;0.513;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 06:51:31.696
40;5.07;0.5;0.51;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 06:51:36.695
40;5.09;0.5;0.511;320.00W;2.60W;N/;N/;N/;On;CC;None;28/04/2024 06:51:41.696
40;5;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:51:46.695
40;5.02;0.5;0.512;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:51:51.695
40;5.04;0.5;0.516;320.00W;2.60W;N/;N/;N/;On;CC;None;28/04/2024 06:51:56.695
40;5;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:52:01.695
40;4.99;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:52:06.695
40;4.97;0.5;0.509;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 06:52:11.695
40;4.99;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:52:16.695
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:52:21.695
40;4.98;0.5;0.513;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:52:26.695
40;5.02;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:52:31.695
40;5.09;0.5;0.506;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:52:36.695
40;5.02;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:52:41.695
40;5.01;0.5;0.515;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:52:46.695
40;5;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:52:51.695
40;5.05;0.5;0.508;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:52:56.695
40;5.01;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:53:01.695
40;5.06;0.5;0.514;320.00W;2.60W;N/;N/;N/;On;CC;None;28/04/2024 06:53:06.694
40;5.04;0.5;0.51;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:53:11.694
40;5.07;0.5;0.513;320.00W;2.60W;N/;N/;N/;On;CC;None;28/04/2024 06:53:16.694
40;5.11;0.5;0.509;320.00W;2.61W;N/;N/;N/;On;CC;None;28/04/2024 06:53:21.694
40;5.06;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:53:26.694
40;5.06;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 06:53:31.694
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:53:36.694
40;5.02;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:53:41.694
40;5.02;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:53:46.694
40;5;0.5;0.515;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:53:51.694
40;5;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:53:56.694
40;4.99;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:54:01.694
40;4.99;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:54:06.694
40;5.08;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 06:54:11.694
40;5;0.5;0.515;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:54:16.694
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:54:21.694
40;5.03;0.5;0.51;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:54:26.693
40;4.98;0.5;0.51;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 06:54:31.693
40;5;0.5;0.514;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:54:36.693
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:54:41.693
40;4.99;0.5;0.51;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:54:46.693
40;5.02;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:54:51.693
40;5.01;0.5;0.516;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:54:56.693
40;5.06;0.5;0.516;320.00W;2.61W;N/;N/;N/;On;CC;None;28/04/2024 06:55:01.693
40;5.02;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:55:06.693
40;5.04;0.5;0.51;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:55:11.693
40;5.01;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:55:16.693
40;5;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:55:21.693
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:55:26.693
40;5.08;0.5;0.509;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 06:55:31.693
40;5.06;0.5;0.517;320.00W;2.62W;N/;N/;N/;On;CC;None;28/04/2024 06:55:36.693
40;5.09;0.5;0.515;320.00W;2.62W;N/;N/;N/;On;CC;None;28/04/2024 06:55:41.692
40;5.05;0.5;0.512;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:55:46.692
40;5.02;0.5;0.512;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:55:51.692
40;4.98;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:55:56.692
40;4.98;0.5;0.514;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:56:01.692
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:56:06.692
40;5.05;0.5;0.509;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:56:11.692
40;5.01;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:56:16.692
40;5.01;0.5;0.506;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 06:56:21.692
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:56:26.692
40;5;0.5;0.51;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:56:31.692
40;5.06;0.5;0.515;320.00W;2.61W;N/;N/;N/;On;CC;None;28/04/2024 06:56:36.692
40;5.06;0.5;0.509;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:56:41.692
40;5.03;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:56:46.691
40;5.02;0.5;0.515;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 06:56:51.692
40;5.06;0.5;0.517;320.00W;2.62W;N/;N/;N/;On;CC;None;28/04/2024 06:56:56.691
40;5.03;0.5;0.515;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 06:57:01.691
40;5;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:57:06.691
40;5.05;0.5;0.515;320.00W;2.60W;N/;N/;N/;On;CC;None;28/04/2024 06:57:11.691
40;5.14;0.5;0.512;320.00W;2.63W;N/;N/;N/;On;CC;None;28/04/2024 06:57:16.691
40;5.07;0.5;0.509;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:57:21.691
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:57:26.691
40;5;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:57:31.691
40;4.98;0.5;0.517;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:57:36.691
40;4.99;0.5;0.51;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:57:41.691
40;5;0.5;0.513;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:57:46.691
40;5.01;0.5;0.514;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:57:51.691
40;5.03;0.5;0.512;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:57:56.691
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 06:58:01.691
40;4.96;0.5;0.508;320.00W;2.51W;N/;N/;N/;On;CC;None;28/04/2024 06:58:06.691
40;5;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 06:58:11.691
40;5;0.5;0.515;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:58:16.690
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:58:21.690
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:58:26.690
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:58:31.690
40;5.01;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:58:36.690
40;5.02;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:58:41.690
40;4.97;0.5;0.511;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 06:58:46.690
40;5.02;0.5;0.512;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:58:51.690
40;5.04;0.5;0.509;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:58:56.690
40;5.02;0.5;0.51;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:59:01.690
40;5.03;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:59:06.690
40;4.98;0.5;0.509;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 06:59:11.690
40;5.02;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:59:16.690
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:59:21.690
40;4.97;0.5;0.509;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 06:59:26.690
40;4.98;0.5;0.509;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 06:59:31.690
40;4.96;0.5;0.51;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 06:59:36.689
40;5;0.5;0.514;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 06:59:41.689
40;5.04;0.5;0.512;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 06:59:46.689
40;5.05;0.5;0.517;320.00W;2.61W;N/;N/;N/;On;CC;None;28/04/2024 06:59:51.689
40;5.01;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 06:59:56.689
40;5.02;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:00:01.689
40;4.99;0.5;0.508;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 07:00:06.689
40;5.02;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:00:11.689
40;5.02;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:00:16.689
40;4.97;0.5;0.511;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 07:00:21.689
40;5;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:00:26.689
40;5.01;0.5;0.516;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 07:00:31.689
40;4.99;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:00:36.689
40;4.95;0.5;0.509;320.00W;2.52W;N/;N/;N/;On;CC;None;28/04/2024 07:00:41.688
40;5.02;0.5;0.508;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:00:46.689
40;4.99;0.5;0.515;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:00:51.688
40;4.99;0.5;0.514;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:00:56.688
40;5.01;0.5;0.512;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:01:01.688
40;4.98;0.5;0.51;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 07:01:06.688
40;5.04;0.5;0.505;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:01:11.688
40;4.98;0.5;0.509;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 07:01:16.688
40;5.08;0.5;0.509;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 07:01:21.688
40;4.95;0.5;0.51;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 07:01:26.688
40;4.97;0.5;0.514;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:01:31.688
40;4.98;0.5;0.516;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:01:36.688
40;5.02;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:01:41.688
40;5.01;0.5;0.517;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 07:01:46.688
40;4.99;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:01:51.688
40;5.01;0.5;0.51;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:01:56.688
40;5.03;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:02:01.688
40;5;0.5;0.514;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:02:06.687
40;5.06;0.5;0.509;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 07:02:11.687
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 07:02:16.687
40;4.99;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:02:21.687
40;5.01;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:02:26.687
40;5;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:02:31.687
40;5.07;0.5;0.511;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 07:02:36.687
40;5.05;0.5;0.513;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 07:02:41.687
40;4.97;0.5;0.51;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 07:02:46.687
40;4.93;0.5;0.511;320.00W;2.52W;N/;N/;N/;On;CC;None;28/04/2024 07:02:51.687
40;5;0.5;0.51;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:02:56.687
40;4.98;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:03:01.687
40;5;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:03:06.687
40;5.01;0.5;0.512;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:03:11.686
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:03:16.687
40;4.96;0.5;0.509;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 07:03:21.687
40;4.97;0.5;0.515;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:03:26.686
40;4.95;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 07:03:31.686
40;4.97;0.5;0.511;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 07:03:36.686
40;5;0.5;0.51;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:03:41.686
40;5.03;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:03:46.686
40;4.97;0.5;0.513;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:03:51.686
40;4.97;0.5;0.511;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 07:03:56.686
40;4.98;0.5;0.516;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:04:01.686
40;4.96;0.5;0.51;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 07:04:06.686
40;5.05;0.5;0.514;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 07:04:11.686
40;5.01;0.5;0.512;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:04:16.686
40;5.02;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:04:21.686
40;5.02;0.5;0.512;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 07:04:26.687
40;5.06;0.5;0.509;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 07:04:31.687
40;5.05;0.5;0.514;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 07:04:36.687
40;4.99;0.5;0.515;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:04:41.687
40;5.01;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:04:46.687
40;4.96;0.5;0.509;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 07:04:51.687
40;4.93;0.5;0.515;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 07:04:56.687
40;4.96;0.5;0.51;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 07:05:01.687
40;4.98;0.5;0.512;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:05:06.687
40;4.99;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:05:11.687
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 07:05:16.687
40;4.99;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:05:21.688
40;5;0.5;0.513;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:05:26.687
40;5;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:05:31.688
40;4.98;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:05:36.688
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:05:41.688
40;5;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:05:46.688
40;5.01;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:05:51.688
40;5.04;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 07:05:56.688
40;5;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:06:01.688
40;4.98;0.5;0.513;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:06:06.688
40;5.02;0.5;0.514;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 07:06:11.688
40;5.03;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:06:16.689
40;5;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:06:21.689
40;4.96;0.5;0.512;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 07:06:26.689
40;4.98;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:06:31.689
40;4.97;0.5;0.509;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 07:06:36.689
40;4.99;0.5;0.51;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:06:41.689
40;4.99;0.5;0.51;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:06:46.689
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 07:06:51.689
40;4.98;0.5;0.515;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:06:56.689
40;4.99;0.5;0.509;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 07:07:01.689
40;5.01;0.5;0.516;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 07:07:06.689
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:07:11.689
40;5.04;0.5;0.514;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 07:07:16.690
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:07:21.690
40;5.02;0.5;0.517;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 07:07:26.690
40;5.03;0.5;0.51;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:07:31.690
40;5.05;0.5;0.512;320.00W;2.59W;N/;N/;N/;On;CC;None;28/04/2024 07:07:36.690
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:07:41.690
40;5;0.5;0.51;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:07:46.690
40;5.02;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:07:51.690
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;28/04/2024 07:07:56.690
40;4.99;0.5;0.516;320.00W;2.57W;N/;N/;N/;On;CC;None;28/04/2024 07:08:01.690
40;4.98;0.5;0.512;320.00W;2.55W;N/;N/;N/;On;CC;None;28/04/2024 07:08:06.690
40;4.98;0.5;0.509;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 07:08:11.691
40;4.97;0.5;0.51;320.00W;2.53W;N/;N/;N/;On;CC;None;28/04/2024 07:08:16.691
40;4.98;0.5;0.513;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:08:21.691
40;4.98;0.5;0.509;320.00W;2.54W;N/;N/;N/;On;CC;None;28/04/2024 07:08:26.691
40;4.98;0.5;0.513;320.00W;2.56W;N/;N/;N/;On;CC;None;28/04/2024 07:08:31.691
